Freq.	V(n003)
1.99526231496888e+000	(1.58489051201776e-003dB,-1.79022491208514e+002°)
2.04173794466953e+000	(1.66334462232134e-003dB,-1.78999728420872e+002°)
2.08929613085404e+000	(1.74549484498145e-003dB,-1.78976435871442e+002°)
2.13796208950223e+000	(1.83151524547389e-003dB,-1.78952601252779e+002°)
2.18776162394955e+000	(1.92158808050141e-003dB,-1.78928211973062e+002°)
2.23872113856834e+000	(2.01590418287914e-003dB,-1.78903255149638e+002°)
2.29086765276777e+000	(2.11466336433451e-003dB,-1.78877717602430e+002°)
2.34422881531992e+000	(2.21807483736063e-003dB,-1.78851585847191e+002°)
2.39883291901949e+000	(2.32635765658224e-003dB,-1.78824846088637e+002°)
2.45470891568503e+000	(2.43974118104259e-003dB,-1.78797484213381e+002°)
2.51188643150958e+000	(2.55846555785420e-003dB,-1.78769485782807e+002°)
2.57039578276886e+000	(2.68278222859954e-003dB,-1.78740836025712e+002°)
2.63026799189538e+000	(2.81295445940723e-003dB,-1.78711519830831e+002°)
2.69153480392691e+000	(2.94925789567181e-003dB,-1.78681521739224e+002°)
2.75422870333816e+000	(3.09198114309243e-003dB,-1.78650825936405e+002°)
2.81838293126445e+000	(3.24142637499956e-003dB,-1.78619416244505e+002°)
2.88403150312660e+000	(3.39790996893979e-003dB,-1.78587276114081e+002°)
2.95120922666638e+000	(3.56176317236114e-003dB,-1.78554388615857e+002°)
3.01995172040201e+000	(3.73333279956525e-003dB,-1.78520736432289e+002°)
3.09029543251359e+000	(3.91298196119125e-003dB,-1.78486301848915e+002°)
3.16227766016837e+000	(4.10109082731120e-003dB,-1.78451066745630e+002°)
3.23593656929628e+000	(4.29805742645883e-003dB,-1.78415012587694e+002°)
3.31131121482591e+000	(4.50429848159968e-003dB,-1.78378120416615e+002°)
3.38844156139202e+000	(4.72025028501981e-003dB,-1.78340370840847e+002°)
3.46736850452531e+000	(4.94636961373130e-003dB,-1.78301744026322e+002°)
3.54813389233575e+000	(5.18313468779647e-003dB,-1.78262219686749e+002°)
3.63078054770101e+000	(5.43104617235348e-003dB,-1.78221777073851e+002°)
3.71535229097172e+000	(5.69062822661923e-003dB,-1.78180394967326e+002°)
3.80189396320560e+000	(5.96242960193536e-003dB,-1.78138051664569e+002°)
3.89045144994280e+000	(6.24702478913979e-003dB,-1.78094724970445e+002°)
3.98107170553496e+000	(6.54501522051055e-003dB,-1.78050392186635e+002°)
4.07380277804112e+000	(6.85703052648991e-003dB,-1.78005030100924e+002°)
4.16869383470335e+000	(7.18372985033747e-003dB,-1.77958614976316e+002°)
4.26579518801592e+000	(7.52580322430769e-003dB,-1.77911122539822e+002°)
4.36515832240165e+000	(7.88397300744841e-003dB,-1.77862527971358e+002°)
4.46683592150962e+000	(8.25899539119109e-003dB,-1.77812805892179e+002°)
4.57088189614874e+000	(8.65166197334936e-003dB,-1.77761930353299e+002°)
4.67735141287197e+000	(9.06280140469315e-003dB,-1.77709874823644e+002°)
4.78630092322637e+000	(9.49328111070178e-003dB,-1.77656612178114e+002°)
4.89778819368445e+000	(9.94400909175422e-003dB,-1.77602114685495e+002°)
5.01187233627271e+000	(1.04159358067128e-002dB,-1.77546353996086e+002°)
5.12861383991364e+000	(1.09100561419872e-002dB,-1.77489301129218e+002°)
5.24807460249771e+000	(1.14274114688826e-002dB,-1.77430926460802e+002°)
5.37031796370252e+000	(1.19690917973980e-002dB,-1.77371199710385e+002°)
5.49540873857623e+000	(1.25362380248576e-002dB,-1.77310089928418e+002°)
5.62341325190348e+000	(1.31300442888683e-002dB,-1.77247565483115e+002°)
5.75439937337156e+000	(1.37517604259299e-002dB,-1.77183594047288e+002°)
5.88843655355588e+000	(1.44026945390964e-002dB,-1.77118142585273e+002°)
6.02559586074356e+000	(1.50842156859279e-002dB,-1.77051177339275e+002°)
6.16595001861481e+000	(1.57977566816121e-002dB,-1.76982663816204e+002°)
6.30957344480192e+000	(1.65448170329275e-002dB,-1.76912566773923e+002°)
6.45654229034654e+000	(1.73269660000585e-002dB,-1.76840850207775e+002°)
6.60693448007594e+000	(1.81458457975228e-002dB,-1.76767477336823e+002°)
6.76082975391980e+000	(1.90031749350149e-002dB,-1.76692410590311e+002°)
6.91830970918935e+000	(1.99007517089573e-002dB,-1.76615611593887e+002°)
7.07945784384136e+000	(2.08404578470239e-002dB,-1.76537041155975e+002°)
7.24435960074988e+000	(2.18242623150116e-002dB,-1.76456659254059e+002°)
7.41310241300916e+000	(2.28542252896519e-002dB,-1.76374425021139e+002°)
7.58577575029182e+000	(2.39325023055021e-002dB,-1.76290296732283e+002°)
7.76247116628690e+000	(2.50613485838239e-002dB,-1.76204231791217e+002°)
7.94328234724279e+000	(2.62431235517757e-002dB,-1.76116186716894e+002°)
8.12830516164097e+000	(2.74802955513127e-002dB,-1.76026117130746e+002°)
8.31763771102669e+000	(2.87754467572844e-002dB,-1.75933977743655e+002°)
8.51138038202374e+000	(3.01312783047456e-002dB,-1.75839722343359e+002°)
8.70963589956078e+000	(3.15506156361811e-002dB,-1.75743303782105e+002°)
8.91250938133743e+000	(3.30364140707854e-002dB,-1.75644673965017e+002°)
9.12010839355907e+000	(3.45917646220330e-002dB,-1.75543783838001e+002°)
9.33254300796988e+000	(3.62199000428496e-002dB,-1.75440583377264e+002°)
9.54992586021433e+000	(3.79242011389405e-002dB,-1.75335021578319e+002°)
9.77237220955808e+000	(3.97082033373530e-002dB,-1.75227046446051e+002°)
9.99999999999997e+000	(4.15756035264061e-002dB,-1.75116604985404e+002°)
1.02329299228075e+001	(4.35302671778348e-002dB,-1.75003643192688e+002°)
1.04712854805090e+001	(4.55762357582937e-002dB,-1.74888106047697e+002°)
1.07151930523760e+001	(4.77177344398566e-002dB,-1.74769937506741e+002°)
1.09647819614318e+001	(4.99591801231630e-002dB,-1.74649080496414e+002°)
1.12201845430196e+001	(5.23051897690491e-002dB,-1.74525476908995e+002°)
1.14815362149688e+001	(5.47605890743758e-002dB,-1.74399067598093e+002°)
1.17489755493953e+001	(5.73304214685920e-002dB,-1.74269792376505e+002°)
1.20226443461741e+001	(6.00199574709869e-002dB,-1.74137590014706e+002°)
1.23026877081238e+001	(6.28347043953946e-002dB,-1.74002398241328e+002°)
1.25892541179416e+001	(6.57804164283829e-002dB,-1.73864153744866e+002°)
1.28824955169313e+001	(6.88631050716079e-002dB,-1.73722792177686e+002°)
1.31825673855640e+001	(7.20890499836706e-002dB,-1.73578248161146e+002°)
1.34896288259165e+001	(7.54648101969256e-002dB,-1.73430455293616e+002°)
1.38038426460288e+001	(7.89972357420864e-002dB,-1.73279346160327e+002°)
1.41253754462275e+001	(8.26934796833689e-002dB,-1.73124852345462e+002°)
1.44543977074592e+001	(8.65610105620442e-002dB,-1.72966904447111e+002°)
1.47910838816820e+001	(9.06076252641563e-002dB,-1.72805432094807e+002°)
1.51356124843620e+001	(9.48414623054224e-002dB,-1.72640363970399e+002°)
1.54881661891248e+001	(9.92710155544181e-002dB,-1.72471627831731e+002°)
1.58489319246111e+001	(1.03905148389622e-001dB,-1.72299150539747e+002°)
1.62181009735892e+001	(1.08753108277891e-001dB,-1.72122858089758e+002°)
1.65958690743755e+001	(1.13824541803694e-001dB,-1.71942675646031e+002°)
1.69824365246174e+001	(1.19129510133030e-001dB,-1.71758527580569e+002°)
1.73780082874937e+001	(1.24678504883189e-001dB,-1.71570337517290e+002°)
1.77827941003892e+001	(1.30482464458462e-001dB,-1.71378028379520e+002°)
1.81970085860998e+001	(1.36552790783604e-001dB,-1.71181522443385e+002°)
1.86208713666286e+001	(1.42901366436398e-001dB,-1.70980741396939e+002°)
1.90546071796324e+001	(1.49540572216758e-001dB,-1.70775606403723e+002°)
1.94984459975804e+001	(1.56483305072828e-001dB,-1.70566038173329e+002°)
1.99526231496887e+001	(1.63742996403415e-001dB,-1.70351957038019e+002°)
2.04173794466952e+001	(1.71333630699096e-001dB,-1.70133283036328e+002°)
2.08929613085403e+001	(1.79269764534373e-001dB,-1.69909936002896e+002°)
2.13796208950222e+001	(1.87566545818657e-001dB,-1.69681835666850e+002°)
2.18776162394954e+001	(1.96239733335608e-001dB,-1.69448901757248e+002°)
2.23872113856833e+001	(2.05305716499574e-001dB,-1.69211054117004e+002°)
2.29086765276776e+001	(2.14781535290651e-001dB,-1.68968212825591e+002°)
2.34422881531991e+001	(2.24684900327809e-001dB,-1.68720298330706e+002°)
2.39883291901948e+001	(2.35034213043959e-001dB,-1.68467231588925e+002°)
2.45470891568502e+001	(2.45848585868827e-001dB,-1.68208934216685e+002°)
2.51188643150957e+001	(2.57147862362292e-001dB,-1.67945328651759e+002°)
2.57039578276885e+001	(2.68952637265728e-001dB,-1.67676338324670e+002°)
2.63026799189537e+001	(2.81284276377274e-001dB,-1.67401887840917e+002°)
2.69153480392690e+001	(2.94164936093958e-001dB,-1.67121903176047e+002°)
2.75422870333815e+001	(3.07617582654524e-001dB,-1.66836311880943e+002°)
2.81838293126444e+001	(3.21666010910100e-001dB,-1.66545043299464e+002°)
2.88403150312659e+001	(3.36334862464631e-001dB,-1.66248028799800e+002°)
2.95120922666637e+001	(3.51649643257190e-001dB,-1.65945202015749e+002°)
3.01995172040200e+001	(3.67636740161871e-001dB,-1.65636499104641e+002°)
3.09029543251358e+001	(3.84323436843345e-001dB,-1.65321859014307e+002°)
3.16227766016837e+001	(4.01737928373779e-001dB,-1.65001223766664e+002°)
3.23593656929627e+001	(4.19909334720285e-001dB,-1.64674538752721e+002°)
3.31131121482590e+001	(4.38867712824638e-001dB,-1.64341753041610e+002°)
3.38844156139201e+001	(4.58644067138428e-001dB,-1.64002819703059e+002°)
3.46736850452530e+001	(4.79270358498589e-001dB,-1.63657696142274e+002°)
3.54813389233574e+001	(5.00779511057556e-001dB,-1.63306344449045e+002°)
3.63078054770100e+001	(5.23205417186499e-001dB,-1.62948731758985e+002°)
3.71535229097171e+001	(5.46582940178714e-001dB,-1.62584830626423e+002°)
3.80189396320559e+001	(5.70947914457761e-001dB,-1.62214619410269e+002°)
3.89045144994279e+001	(5.96337143162569e-001dB,-1.61838082671112e+002°)
3.98107170553495e+001	(6.22788393082046e-001dB,-1.61455211576356e+002°)
4.07380277804111e+001	(6.50340386363448e-001dB,-1.61066004318600e+002°)
4.16869383470333e+001	(6.79032789224004e-001dB,-1.60670466539717e+002°)
4.26579518801591e+001	(7.08906197264309e-001dB,-1.60268611763030e+002°)
4.36515832240164e+001	(7.40002117215871e-001dB,-1.59860461832105e+002°)
4.46683592150961e+001	(7.72362945072670e-001dB,-1.59446047353122e+002°)
4.57088189614873e+001	(8.06031940323102e-001dB,-1.59025408141134e+002°)
4.67735141287196e+001	(8.41053196293913e-001dB,-1.58598593666467e+002°)
4.78630092322636e+001	(8.77471606325201e-001dB,-1.58165663501586e+002°)
4.89778819368444e+001	(9.15332825968224e-001dB,-1.57726687762763e+002°)
5.01187233627270e+001	(9.54683230634106e-001dB,-1.57281747550698e+002°)
5.12861383991362e+001	(9.95569869423915e-001dB,-1.56830935378305e+002°)
5.24807460249770e+001	(1.03804041423968e+000dB,-1.56374355594190e+002°)
5.37031796370250e+001	(1.08214310505475e+000dB,-1.55912124789112e+002°)
5.49540873857622e+001	(1.12792669083672e+000dB,-1.55444372189764e+002°)
5.62341325190346e+001	(1.17544036640383e+000dB,-1.54971240035092e+002°)
5.75439937337154e+001	(1.22473370561463e+000dB,-1.54492883929992e+002°)
5.88843655355586e+001	(1.27585659072764e+000dB,-1.54009473177731e+002°)
6.02559586074355e+001	(1.32885913843837e+000dB,-1.53521191085759e+002°)
6.16595001861479e+001	(1.38379162288130e+000dB,-1.53028235242685e+002°)
6.30957344480190e+001	(1.44070439587910e+000dB,-1.52530817764791e+002°)
6.45654229034652e+001	(1.49964780502170e+000dB,-1.52029165508266e+002°)
6.60693448007593e+001	(1.56067210980098e+000dB,-1.51523520247408e+002°)
6.76082975391978e+001	(1.62382739662640e+000dB,-1.51014138814196e+002°)
6.91830970918933e+001	(1.68916349323263e+000dB,-1.50501293198497e+002°)
7.07945784384134e+001	(1.75672988293638e+000dB,-1.49985270609212e+002°)
7.24435960074986e+001	(1.82657561963912e+000dB,-1.49466373493669e+002°)
7.41310241300914e+001	(1.89874924430525e+000dB,-1.48944919514968e+002°)
7.58577575029180e+001	(1.97329870346646e+000dB,-1.48421241489108e+002°)
7.76247116628688e+001	(2.05027127091672e+000dB,-1.47895687279654e+002°)
7.94328234724277e+001	(2.12971347311027e+000dB,-1.47368619653675e+002°)
8.12830516164095e+001	(2.21167101912941e+000dB,-1.46840416100456e+002°)
8.31763771102667e+001	(2.29618873651785e+000dB,-1.46311468612383e+002°)
8.51138038202372e+001	(2.38331051301661e+000dB,-1.45782183436921e+002°)
8.70963589956076e+001	(2.47307924591905e+000dB,-1.45252980797397e+002°)
8.91250938133741e+001	(2.56553679932896e+000dB,-1.44724294591001e+002°)
9.12010839355905e+001	(2.66072397035862e+000dB,-1.44196572067659e+002°)
9.33254300796986e+001	(2.75868046479542e+000dB,-1.43670273497206e+002°)
9.54992586021431e+001	(2.85944488323426e+000dB,-1.43145871829820e+002°)
9.77237220955805e+001	(2.96305471838815e+000dB,-1.42623852356986e+002°)
9.99999999999995e+001	(3.06954636338635e+000dB,-1.42104712385439e+002°)
1.02329299228075e+002	(3.17895513281926e+000dB,-1.41588960925862e+002°)
1.04712854805089e+002	(3.29131529622990e+000dB,-1.41077118410175e+002°)
1.07151930523760e+002	(3.40666012398208e+000dB,-1.40569716449414e+002°)
1.09647819614318e+002	(3.52502194685610e+000dB,-1.40067297637269e+002°)
1.12201845430196e+002	(3.64643222826286e+000dB,-1.39570415416954e+002°)
1.14815362149688e+002	(3.77092165056515e+000dB,-1.39079634016369e+002°)
1.17489755493952e+002	(3.89852021386044e+000dB,-1.38595528471573e+002°)
1.20226443461741e+002	(4.02925734799738e+000dB,-1.38118684747051e+002°)
1.23026877081237e+002	(4.16316203774183e+000dB,-1.37649699965910e+002°)
1.25892541179416e+002	(4.30026295947757e+000dB,-1.37189182769317e+002°)
1.28824955169313e+002	(4.44058863032112e+000dB,-1.36737753814375e+002°)
1.31825673855640e+002	(4.58416756788781e+000dB,-1.36296046430745e+002°)
1.34896288259165e+002	(4.73102846019425e+000dB,-1.35864707451336e+002°)
1.38038426460288e+002	(4.88120034563199e+000dB,-1.35444398231769e+002°)
1.41253754462275e+002	(5.03471279970502e+000dB,-1.35035795884919e+002°)
1.44543977074592e+002	(5.19159613000506e+000dB,-1.34639594741107e+002°)
1.47910838816820e+002	(5.35188157588357e+000dB,-1.34256508062563e+002°)
1.51356124843620e+002	(5.51560151210508e+000dB,-1.33887270032071e+002°)
1.54881661891247e+002	(5.68278965386859e+000dB,-1.33532638042949e+002°)
1.58489319246110e+002	(5.85348126226050e+000dB,-1.33193395314263e+002°)
1.62181009735892e+002	(6.02771334600852e+000dB,-1.32870353865711e+002°)
1.65958690743755e+002	(6.20552485757022e+000dB,-1.32564357882406e+002°)
1.69824365246173e+002	(6.38695687988777e+000dB,-1.32276287506693e+002°)
1.73780082874936e+002	(6.57205279980216e+000dB,-1.32007063097399e+002°)
1.77827941003891e+002	(6.76085846259561e+000dB,-1.31757650002797e+002°)
1.81970085860997e+002	(6.95342230377374e+000dB,-1.31529063893555e+002°)
1.86208713666286e+002	(7.14979544886413e+000dB,-1.31322376715955e+002°)
1.90546071796323e+002	(7.35003177536313e+000dB,-1.31138723322610e+002°)
1.94984459975803e+002	(7.55418792553182e+000dB,-1.30979308851909e+002°)
1.99526231496887e+002	(7.76232325874173e+000dB,-1.30845416930781e+002°)
2.04173794466952e+002	(7.97449972994724e+000dB,-1.30738418783228e+002°)
2.08929613085403e+002	(8.19078167512685e+000dB,-1.30659783338480e+002°)
2.13796208950222e+002	(8.41123548512032e+000dB,-1.30611088435337e+002°)
2.18776162394954e+002	(8.63592914024068e+000dB,-1.30594033232433e+002°)
2.23872113856832e+002	(8.86493157697588e+000dB,-1.30610451936299e+002°)
2.29086765276776e+002	(9.09831184670976e+000dB,-1.30662328968245e+002°)
2.34422881531991e+002	(9.33613802315278e+000dB,-1.30751815689067e+002°)
2.39883291901947e+002	(9.57847580146813e+000dB,-1.30881248800730e+002°)
2.45470891568501e+002	(9.82538672270378e+000dB,-1.31053170532459e+002°)
2.51188643150956e+002	(1.00769259408044e+001dB,-1.31270350698672e+002°)
2.57039578276885e+002	(1.03331394344474e+001dB,-1.31535810679547e+002°)
2.63026799189536e+002	(1.05940605441828e+001dB,-1.31852849317697e+002°)
2.69153480392690e+002	(1.08597056918379e+001dB,-1.32225070635923e+002°)
2.75422870333815e+002	(1.11300691118829e+001dB,-1.32656413151128e+002°)
2.81838293126443e+002	(1.14051163930396e+001dB,-1.33151180372546e+002°)
2.88403150312659e+002	(1.16847765927425e+001dB,-1.33714071807427e+002°)
2.95120922666637e+002	(1.19689326508036e+001dB,-1.34350213430343e+002°)
3.01995172040200e+002	(1.22574097928939e+001dB,-1.35065186072322e+002°)
3.09029543251357e+002	(1.25499615801317e+001dB,-1.35865049509229e+002°)
3.16227766016836e+002	(1.28462532418642e+001dB,-1.36756359138172e+002°)
3.23593656929626e+002	(1.31458419319211e+001dB,-1.37746170978160e+002°)
3.31131121482589e+002	(1.34481535875951e+001dB,-1.38842029266404e+002°)
3.38844156139200e+002	(1.37524561791626e+001dB,-1.40051929139114e+002°)
3.46736850452529e+002	(1.40578293412701e+001dB,-1.41384244795467e+002°)
3.54813389233573e+002	(1.43631307202963e+001dB,-1.42847611244943e+002°)
3.63078054770099e+002	(1.46669599141652e+001dB,-1.44450745497366e+002°)
3.71535229097170e+002	(1.49676216726212e+001dB,-1.46202191325056e+002°)
3.80189396320558e+002	(1.52630911096621e+001dB,-1.48109971265772e+002°)
3.89045144994278e+002	(1.55509850742752e+001dB,-1.50181131538116e+002°)
3.98107170553494e+002	(1.58285454440169e+001dB,-1.52421171496496e+002°)
4.07380277804110e+002	(1.60926417459482e+001dB,-1.54833360936714e+002°)
4.16869383470332e+002	(1.63398017564012e+001dB,-1.57417967451784e+002°)
4.26579518801589e+002	(1.65662789389994e+001dB,-1.60171442431306e+002°)
4.36515832240163e+002	(1.67681639416830e+001dB,-1.63085646149249e+002°)
4.46683592150960e+002	(1.69415430987263e+001dB,-1.66147223807264e+002°)
4.57088189614872e+002	(1.70826996448427e+001dB,-1.69337265458305e+002°)
4.67735141287195e+002	(1.71883437513896e+001dB,-1.72631380722212e+002°)
4.78630092322635e+002	(1.72558474851230e+001dB,-1.76000283273804e+002°)
4.89778819368443e+002	(1.72834534766841e+001dB,-1.79410907626204e+002°)
5.01187233627268e+002	(1.72704247997137e+001dB,1.77172016895960e+002°)
5.12861383991361e+002	(1.72171102753809e+001dB,1.73784107643864e+002°)
5.24807460249769e+002	(1.71249133786935e+001dB,1.70459424221193e+002°)
5.37031796370249e+002	(1.69961704193082e+001dB,1.67228767829529e+002°)
5.49540873857620e+002	(1.68339594551989e+001dB,1.64118385929034e+002°)
5.62341325190345e+002	(1.66418709725462e+001dB,1.61149194063325e+002°)
5.75439937337152e+002	(1.64237728505289e+001dB,1.58336525615576e+002°)
5.88843655355584e+002	(1.61835966364070e+001dB,1.55690336656203e+002°)
6.02559586074353e+002	(1.59251627171273e+001dB,1.53215743582704e+002°)
6.16595001861477e+002	(1.56520519341102e+001dB,1.50913758047327e+002°)
6.30957344480188e+002	(1.53675229638416e+001dB,1.48782097890259e+002°)
6.45654229034650e+002	(1.50744694470187e+001dB,1.46815981848440e+002°)
6.60693448007591e+002	(1.47754083380026e+001dB,1.45008848394695e+002°)
6.76082975391976e+002	(1.44724905888313e+001dB,1.43352967834942e+002°)
6.91830970918931e+002	(1.41675262412290e+001dB,1.41839938442970e+002°)
7.07945784384132e+002	(1.38620175566496e+001dB,1.40461071545299e+002°)
7.24435960074984e+002	(1.35571954757727e+001dB,1.39207678291884e+002°)
7.41310241300911e+002	(1.32540561868194e+001dB,1.38071274075523e+002°)
7.58577575029177e+002	(1.29533957802496e+001dB,1.37043716834816e+002°)
7.76247116628685e+002	(1.26558418618605e+001dB,1.36117294102892e+002°)
7.94328234724275e+002	(1.23618816182099e+001dB,1.35284771520104e+002°)
8.12830516164092e+002	(1.20718862397009e+001dB,1.34539413233791e+002°)
8.31763771102664e+002	(1.17861318542435e+001dB,1.33874982415511e+002°)
8.51138038202369e+002	(1.15048172607246e+001dB,1.33285728223238e+002°)
8.70963589956073e+002	(1.12280788147867e+001dB,1.32766363968723e+002°)
8.91250938133738e+002	(1.09560028315229e+001dB,1.32312039977896e+002°)
9.12010839355902e+002	(1.06886358574488e+001dB,1.31918313660638e+002°)
9.33254300796983e+002	(1.04259931347091e+001dB,1.31581118556023e+002°)
9.54992586021428e+002	(1.01680655435714e+001dB,1.31296733554897e+002°)
9.77237220955802e+002	(9.91482527463491e+000dB,1.31061753102016e+002°)
9.99999999999991e+002	(9.66623044350949e+000dB,1.30873058868573e+002°)
1.02329299228075e+003	(9.42222883015873e+000dB,1.30727793183378e+002°)
1.04712854805089e+003	(9.18276089513925e+000dB,1.30623334357967e+002°)
1.07151930523760e+003	(8.94776219996645e+000dB,1.30557273940121e+002°)
1.09647819614318e+003	(8.71716533714245e+000dB,1.30527395862146e+002°)
1.12201845430195e+003	(8.49090145747808e+000dB,1.30531657408296e+002°)
1.14815362149687e+003	(8.26890146687754e+000dB,1.30568171899263e+002°)
1.17489755493952e+003	(8.05109695210493e+000dB,1.30635192978387e+002°)
1.20226443461740e+003	(7.83742088443692e+000dB,1.30731100378823e+002°)
1.23026877081237e+003	(7.62780814158656e+000dB,1.30854387051900e+002°)
1.25892541179416e+003	(7.42219588103607e+000dB,1.31003647540614e+002°)
1.28824955169312e+003	(7.22052379202594e+000dB,1.31177567488438e+002°)
1.31825673855640e+003	(7.02273424847674e+000dB,1.31374914180691e+002°)
1.34896288259164e+003	(6.82877238165923e+000dB,1.31594528025066e+002°)
1.38038426460287e+003	(6.63858608748674e+000dB,1.31835314884049e+002°)
1.41253754462274e+003	(6.45212598133158e+000dB,1.32096239181657e+002°)
1.44543977074591e+003	(6.26934531062223e+000dB,1.32376317713102e+002°)
1.47910838816819e+003	(6.09019983398604e+000dB,1.32674614093654e+002°)
1.51356124843619e+003	(5.91464767414847e+000dB,1.32990233789035e+002°)
1.54881661891247e+003	(5.74264915060187e+000dB,1.33322319675479e+002°)
1.58489319246110e+003	(5.57416659732662e+000dB,1.33670048083245e+002°)
1.62181009735891e+003	(5.40916416952043e+000dB,1.34032625280862e+002°)
1.65958690743754e+003	(5.24760764338086e+000dB,1.34409284363088e+002°)
1.69824365246173e+003	(5.08946421186808e+000dB,1.34799282507885e+002°)
1.73780082874936e+003	(4.93470227907286e+000dB,1.35201898571225e+002°)
1.77827941003891e+003	(4.78329125576755e+000dB,1.35616430991899e+002°)
1.81970085860997e+003	(4.63520135790271e+000dB,1.36042195979912e+002°)
1.86208713666285e+003	(4.49040340998954e+000dB,1.36478525964947e+002°)
1.90546071796323e+003	(4.34886865478163e+000dB,1.36924768282612e+002°)
1.94984459975803e+003	(4.21056857074759e+000dB,1.37380284078206e+002°)
1.99526231496886e+003	(4.07547469835528e+000dB,1.37844447408551e+002°)
2.04173794466951e+003	(3.94355847624916e+000dB,1.38316644523973e+002°)
2.08929613085402e+003	(3.81479108823485e+000dB,1.38796273313460e+002°)
2.13796208950221e+003	(3.68914332170562e+000dB,1.39282742896679e+002°)
2.18776162394953e+003	(3.56658543818989e+000dB,1.39775473347603e+002°)
2.23872113856832e+003	(3.44708705643814e+000dB,1.40273895535000e+002°)
2.29086765276775e+003	(3.33061704846668e+000dB,1.40777451065868e+002°)
2.34422881531990e+003	(3.21714344872813e+000dB,1.41285592318325e+002°)
2.39883291901947e+003	(3.10663337654044e+000dB,1.41797782551218e+002°)
2.45470891568501e+003	(2.99905297184882e+000dB,1.42313496078325e+002°)
2.51188643150955e+003	(2.89436734411859e+000dB,1.42832218495442e+002°)
2.57039578276884e+003	(2.79254053422076e+000dB,1.43353446949446e+002°)
2.63026799189535e+003	(2.69353548898529e+000dB,1.43876690438943e+002°)
2.69153480392689e+003	(2.59731404804391e+000dB,1.44401470136803e+002°)
2.75422870333814e+003	(2.50383694242332e+000dB,1.44927319725436e+002°)
2.81838293126442e+003	(2.41306380440171e+000dB,1.45453785736525e+002°)
2.88403150312658e+003	(2.32495318794469e+000dB,1.45980427887449e+002°)
2.95120922666635e+003	(2.23946259905692e+000dB,1.46506819407449e+002°)
3.01995172040198e+003	(2.15654853525823e+000dB,1.47032547347239e+002°)
3.09029543251356e+003	(2.07616653346107e+000dB,1.47557212866584e+002°)
3.16227766016835e+003	(1.99827122538001e+000dB,1.48080431494975e+002°)
3.23593656929625e+003	(1.92281639963165e+000dB,1.48601833361332e+002°)
3.31131121482588e+003	(1.84975506970622e+000dB,1.49121063389358e+002°)
3.38844156139199e+003	(1.77903954691769e+000dB,1.49637781455805e+002°)
3.46736850452528e+003	(1.71062151748756e+000dB,1.50151662509632e+002°)
3.54813389233572e+003	(1.64445212292366e+000dB,1.50662396650615e+002°)
3.63078054770097e+003	(1.58048204291236e+000dB,1.51169689166612e+002°)
3.71535229097168e+003	(1.51866157986878e+000dB,1.51673260529165e+002°)
3.80189396320557e+003	(1.45894074446982e+000dB,1.52172846347714e+002°)
3.89045144994276e+003	(1.40126934142727e+000dB,1.52668197283107e+002°)
